Date & Time,Power,nominalDemand,minimumDemand,maximumDemand,preferenceSatisfaction,bestLoadResponse
2014-01-01 00:00:00,1.196238055,1.196238055,1.0738890494456417,9.306216157054706,10.218078332169211,0.8112216842101257
2014-01-01 01:00:00,1.518719167,1.518719167,0.9168609980115914,1.7736204350966598,12.48339644874224,0.8673772514147796
2014-01-01 02:00:00,0.8049599995,0.8049599995,0.660384472195351,5.980640806581573,5.395544219179689,0.7746128827302686
2014-01-01 03:00:00,1.3460250005,1.3460250005,0.37571269300887367,3.7930633183128255,14.309778930111815,0.5149357789004103
2014-01-01 04:00:00,1.05855389,1.05855389,0.06297941676082704,2.626278965909502,3.4876983913656336,1.3561217191299528
2014-01-01 05:00:00,1.40528639,1.40528639,1.2635407033667612,3.295840698274287,10.03809111794461,0.9675860767527218
2014-01-01 06:00:00,1.0739211105000002,1.0739211105000002,0.5483039703581409,6.756860461039231,2.224130990853595,2.274893172724265
2014-01-01 07:00:00,2.2973138880000006,2.2973138880000006,1.829061528807391,6.993083429550072,9.73571783566826,1.2439110976051508
2014-01-01 08:00:00,3.857181389000001,3.857181389000001,1.5262757326072114,5.8581825729214625,9.562983819598438,2.2090298786417186
2014-01-01 09:00:00,2.049487222,2.049487222,1.6768018520436136,6.25338962158046,8.011805877655185,1.7103570404823447
2014-01-01 10:00:00,3.05218639,3.05218639,1.5362494856560758,8.83785448432552,9.91549021853155,1.7855580724544113
2014-01-01 11:00:00,1.611542499,1.611542499,0.6766425513129147,5.380327409438684,10.666102161209391,1.0534366083927564
2014-01-01 12:00:00,6.035728611,6.035728611,5.721123109605392,8.644097738713484,4.521151125840824,5.770098981299961
2014-01-01 13:00:00,7.0171408345,7.0171408345,6.1085246824151636,7.105852004302985,2.1964214727463305,12.797451801811544
2014-01-01 14:00:00,3.4208486115000003,3.4208486115000003,0.6546222994312821,10.423042056127887,14.46127194301015,1.393376440204542
2014-01-01 15:00:00,9.6737536115,9.6737536115,4.386131950250118,9.85146293944253,6.532074241539617,7.972436626169411
2014-01-01 16:00:00,7.7969552775,7.7969552775,0.5688041480291113,10.195087856026918,3.280363121807822,13.76943023860962
2014-01-01 17:00:00,9.345553335000002,9.345553335000002,5.893843049780639,10.375595524094631,4.752017352654911,8.956715533876555
2014-01-01 18:00:00,3.3018108325,3.3018108325,1.4123219169735342,7.633464492934132,0.1257384679058177,30.07548429494022
2014-01-01 19:00:00,1.899286945,1.899286945,1.4449682028104556,4.576245384272179,12.55776057314151,0.8082104866034963
2014-01-01 20:00:00,1.8945302785,1.8945302785,0.5440197310194491,2.221135765953774,11.08571770474034,0.9612231823125227
2014-01-01 21:00:00,1.706452223,1.706452223,0.6678965555389743,9.735136337247633,1.2868389259010937,6.441249805886859
