Date & Time,Power,nominalDemand,minimumDemand,maximumDemand,preferenceSatisfaction,bestLoadResponse
2014-01-01 00:00:00,0.3779570835,0.3779570835,0.3044613218801624,0.6115257036280748,-10204.720064533276,0.611060119101207
2014-01-01 01:00:00,0.358667361,0.358667361,0.1391438687106869,0.5340201436527209,8.033255656575687,0.4337643845667507
2014-01-01 02:00:00,0.3213465277499999,0.3213465277499999,0.010216961448095956,0.39412789764002953,-14.150929983288956,0.39410887063026884
2014-01-01 03:00:00,0.299006944,0.299006944,0.1971979038995047,1.5021467169383567,0.42350813550185196,1.0831549991603355
2014-01-01 04:00:00,0.30195708275,0.30195708275,0.12241158754064951,0.7261612366663857,-172723.68494541026,0.34327544168922924
2014-01-01 05:00:00,0.31903097225,0.31903097225,0.2221524564169872,1.6145762035768234,4.316790914177842,0.23232846289061274
2014-01-01 06:00:00,0.496862639,0.496862639,0.040946156249425124,1.6081437441252253,-43.414046074332575,1.6080569655744303
2014-01-01 07:00:00,0.5614544445,0.5614544445,0.3842081942852096,0.8286764281657635,-6503.917156963577,0.8284200120818238
2014-01-01 08:00:00,0.7932269442500001,0.7932269442500001,0.42167110265591395,1.2106170931288165,-0.6615494187725214,
2014-01-01 09:00:00,0.63758069425,0.63758069425,0.1545861944256148,1.4542577664343515,-707.0996602303658,1.4535151006801206
2014-01-01 10:00:00,0.5273462495000001,0.5273462495000001,0.492978168316896,0.9651141190263124,9.700744871700392,0.5594902085373296
2014-01-01 11:00:00,0.6435340275000001,0.6435340275000001,0.4691439702659852,0.9920759308596021,-8960.129370734167,0.9893918977746387
2014-01-01 12:00:00,0.3478533335,0.3478533335,0.04222766911404636,1.3262472140585302,4.879076891453974,0.761456136106506
2014-01-01 13:00:00,0.33649819375,0.33649819375,0.18589393875082127,1.013144958772215,6.444366768068715,0.6851664761921755
2014-01-01 14:00:00,0.6603859729999999,0.6603859729999999,0.04198230478689069,1.706544513892841,11.490373964633681,0.46354091547818715
2014-01-01 15:00:00,0.72307583325,0.72307583325,0.6954184801921507,1.6708306451161057,-3.783788659069663e-05,
2014-01-01 16:00:00,0.724454028,0.724454028,0.1479573689618398,1.5843730831136482,10.716606363186177,0.28727296123250207
2014-01-01 17:00:00,0.7721233335,0.7721233335,0.21498745062130348,1.6876864817599877,4.406041540302593,1.0657226598352942
2014-01-01 18:00:00,0.8031261110000001,0.8031261110000001,0.12985276451065061,0.8615109540939877,7.984865681987532,0.5641758765477254
2014-01-01 19:00:00,0.57350749975,0.57350749975,0.5472241526262712,0.8120155484625133,-5527.755928252311,0.8104039549996489
2014-01-01 20:00:00,0.47770069375,0.47770069375,0.1674290271012039,1.1107780398852714,2.4020586524208203,0.9569055744700348
2014-01-01 21:00:00,0.4016738882499999,0.4016738882499999,0.3840787735063694,0.7161306043726368,6.375233084589964,0.4997481346081255
2014-01-01 22:00:00,0.35257916675,0.35257916675,0.26333609725378304,0.6780074869920665,13.398987087326622,0.2857905800916337
2014-01-01 23:00:00,0.3534047222500001,0.3534047222500001,0.16453476592852714,1.6624957849215973,-860496.9589460265,0.38701357252401614
2014-01-02 00:00:00,0.33385097225,0.33385097225,0.2801907257595494,1.380047301151081,14.894080017742041,0.29798556694443495
2014-01-02 01:00:00,0.33342027825,0.33342027825,0.015778915838802168,0.9024234822727708,4.602929268970555,0.5987781857320926
2014-01-02 02:00:00,0.31628638875,0.31628638875,0.2858086235504909,1.7741720736865774,-11270427.019281136,1.0348599927148323
2014-01-02 03:00:00,0.28405208325,0.28405208325,0.08502289645399408,0.9478272117310996,7.082514369420706,0.20261427084457087
2014-01-02 04:00:00,0.29283291725,0.29283291725,0.06795946054510482,1.342671825444138,13.76240636213134,0.2590630919271619
2014-01-02 05:00:00,0.313476111,0.313476111,0.011138770400048107,0.6788225534772607,-270956.57192301657,0.6611076570507972
2014-01-02 06:00:00,0.43380638875,0.43380638875,0.2899573509887608,0.7225109721126202,-3.8163403601718673,0.7224906567638756
2014-01-02 07:00:00,0.4123641667500001,0.4123641667500001,0.07177773660413835,0.5142174693073545,-80082.90530081712,0.5019868226699981
2014-01-02 08:00:00,0.5939429172499999,0.5939429172499999,0.333639274640675,1.6241464362074107,-2.100758832298555,1.6241066333116192
2014-01-02 09:00:00,0.5042529165,0.5042529165,0.006412621010601489,1.2552632064074585,-1.389927742158245,1.2552600790732014
