Date & Time,Power,nominalDemand,minimumDemand,maximumDemand,preferenceSatisfaction,bestLoadResponse
2014-01-01 00:00:00,2.866118611,2.866118611,0.5180590993219828,6.106072987937548,14.461036091541219,2.1167181960588235
2014-01-01 01:00:00,1.5576141680000002,1.5576141680000002,1.019027627785297,6.124451207771203,3.268279712568409,4.076539603209982
2014-01-01 02:00:00,2.0025652780000005,2.0025652780000005,1.0269698969356869,3.452938467522544,-0.00027441789336450905,
2014-01-01 03:00:00,2.2619138880000005,2.2619138880000005,1.2449984892386186,2.607343418486369,-0.0002615998084697144,
2014-01-01 04:00:00,1.8939447205000004,1.8939447205000004,1.5199993540616443,5.858200648229619,-302414.74636842165,2.1335055425968608
2014-01-01 05:00:00,2.0444519435000004,2.0444519435000004,0.46210962833467367,2.7208291131387488,-7.128405071830236,2.7207875784808406
2014-01-01 06:00:00,2.976875001,2.976875001,2.025984283034754,5.868672290071223,6.566077827790692,2.53103167312037
2014-01-01 07:00:00,1.5434263895,1.5434263895,0.46820412018560925,5.219193862613017,8.774463473365856,1.5797774816801868
2014-01-01 08:00:00,1.4303891665,1.4303891665,1.1732807102883969,1.8331070771171796,-2.995147897683788,1.8329773992280993
2014-01-01 09:00:00,1.6339811115000002,1.6339811115000002,0.12389314391524334,3.39175871870132,-5.256639532670601e-07,
2014-01-01 10:00:00,2.3186430560000004,2.3186430560000004,0.15932175526807305,6.034348210386174,5.581082895848051,3.7678606569037854
2014-01-01 11:00:00,2.2611191655,2.2611191655,0.7733140938737384,3.7929310295517746,9.121569096568663,2.6532478350664945
2014-01-01 12:00:00,3.715118611,3.715118611,0.08474211179569412,4.721142475736881,-42293.62615219115,4.714858407943477
2014-01-01 13:00:00,2.7580883330000003,2.7580883330000003,0.7026667384827996,3.1325764698785963,-1048818.4435919833,2.7590443563804015
2014-01-01 14:00:00,1.750580276,1.750580276,1.3221402730201617,4.641195704563049,5.522561879784427,1.8240129884808323
2014-01-01 15:00:00,3.0699347234999994,3.0699347234999994,0.74933726870246,4.994085417110419,-16.066874107454527,4.994048499185826
2014-01-01 16:00:00,4.203530278000001,4.203530278000001,0.38668989961756217,5.222924986568454,-1.4602921570431442,5.222710021440822
2014-01-01 17:00:00,5.021720833000001,5.021720833000001,1.7959101040438255,5.196330748162559,-3411.2204947784217,5.196189014157224
2014-01-01 18:00:00,4.4409216665,4.4409216665,3.64221808361824,5.833047285741039,-23.00753625181681,5.833021756188664
2014-01-01 19:00:00,3.825962223000001,3.825962223000001,1.0500463650050438,4.296002743993004,-0.0003431103142715098,
2014-01-01 20:00:00,4.5730727765,4.5730727765,4.150411624117285,4.621748237204995,-3.5704220186073736e-05,
2014-01-01 21:00:00,4.074310835,4.074310835,1.089967244562108,4.2364728449309705,-199.74237988105466,4.232113824013412
2014-01-01 22:00:00,1.8218408315,1.8218408315,0.9214935210063222,3.993263195029086,-87704.8903070346,3.959317160264404
2014-01-01 23:00:00,1.604411944,1.604411944,0.35599985514402643,3.0037900898891134,-784460.6567814689,1.9263921799591597
2014-01-02 00:00:00,1.7508169445,1.7508169445,0.3640847300612104,2.4380067103499155,-405977.23750327504,2.0793323133851014
2014-01-02 01:00:00,1.935875,1.935875,1.8928939820904616,5.757535142249165,-467.6361071395595,5.756874611246156
2014-01-02 02:00:00,2.1167155565,2.1167155565,0.5966438930242807,4.918707198181817,12.501741904517882,
2014-01-02 03:00:00,2.0327925020000004,2.0327925020000004,0.5600040617225674,4.954926232525253,-2.487508381035509e-06,
2014-01-02 04:00:00,2.2730566665000005,2.2730566665000005,1.4183011236937877,2.9396254750456956,-793301.5398922956,2.8770272629818345
2014-01-02 05:00:00,2.1198261115,2.1198261115,1.2083982676382072,2.5890947396906743,14.29875809689063,1.9117060609607344
2014-01-02 06:00:00,2.9905669425,2.9905669425,2.683695563783015,3.4610806726723924,0.9392025381552055,2.771401240779421
2014-01-02 07:00:00,3.1618605555,3.1618605555,2.188714494030608,5.9222764658321765,6.874419144597226,4.974382094426637
2014-01-02 08:00:00,3.675025556500001,3.675025556500001,1.576563183496118,4.348810633643772,-1.7377339482794215e-05,
